customer_id,customer_name,segment,industry,state,signup_date,status,account_manager
C01468,Customer-01468,Startup,Retail,FL,2023-04-12,active,AM-043
C01469,Customer-01469,Enterprise,Technology,IL,2024-05-13,active,AM-044
C01470,Customer-01470,Mid-Market,Logistics,WA,2025-06-14,active,AM-045
C01471,Customer-01471,SMB,Energy,MA,2020-07-15,active,AM-046
C01472,Customer-01472,Startup,Education,CO,2021-08-16,active,AM-047
C01473,Customer-01473,Enterprise,Manufacturing,NC,2022-09-17,active,AM-048
C01474,Customer-01474,Mid-Market,Healthcare,GA,2023-10-18,active,AM-049
C01475,Customer-01475,SMB,Finance,AZ,2024-11-19,active,AM-050
C01476,Customer-01476,Startup,Retail,VA,2025-12-20,active,AM-051
C01477,Customer-01477,Enterprise,Technology,CA,2020-01-21,active,AM-052
C01478,Customer-01478,Mid-Market,Logistics,TX,2021-02-22,active,AM-053
C01479,Customer-01479,SMB,Energy,NY,2022-03-23,active,AM-054
C01480,Customer-01480,Startup,Education,FL,2023-04-24,active,AM-055
C01481,Customer-01481,Enterprise,Manufacturing,IL,2024-05-25,active,AM-056
C01482,Customer-01482,Mid-Market,Healthcare,WA,2025-06-26,churned,AM-057
C01483,Customer-01483,SMB,Finance,MA,2020-07-27,active,AM-058
C01484,Customer-01484,Startup,Retail,CO,2021-08-28,active,AM-059
C01485,Customer-01485,Enterprise,Technology,NC,2022-09-01,active,AM-060
C01486,Customer-01486,Mid-Market,Logistics,GA,2023-10-02,active,AM-061
C01487,Customer-01487,SMB,Energy,AZ,2024-11-03,active,AM-062
C01488,Customer-01488,Startup,Education,VA,2025-12-04,active,AM-063
C01489,Customer-01489,Enterprise,Manufacturing,CA,2020-01-05,active,AM-064
C01490,Customer-01490,Mid-Market,Healthcare,TX,2021-02-06,active,AM-065
C01491,Customer-01491,SMB,Finance,NY,2022-03-07,active,AM-066
C01492,Customer-01492,Startup,Retail,FL,2023-04-08,active,AM-067
C01493,Customer-01493,Enterprise,Technology,IL,2024-05-09,active,AM-068
C01494,Customer-01494,Mid-Market,Logistics,WA,2025-06-10,active,AM-069
C01495,Customer-01495,SMB,Energy,MA,2020-07-11,active,AM-070
C01496,Customer-01496,Startup,Education,CO,2021-08-12,active,AM-071
C01497,Customer-01497,Enterprise,Manufacturing,NC,2022-09-13,active,AM-072
C01498,Customer-01498,Mid-Market,Healthcare,GA,2023-10-14,active,AM-073
C01499,Customer-01499,SMB,Finance,AZ,2024-11-15,active,AM-074
C01500,Customer-01500,Startup,Retail,VA,2025-12-16,active,AM-075
C01501,Customer-01501,Enterprise,Technology,CA,2020-01-17,churned,AM-001
C01502,Customer-01502,Mid-Market,Logistics,TX,2021-02-18,active,AM-002
C01503,Customer-01503,SMB,Energy,NY,2022-03-19,active,AM-003
C01504,Customer-01504,Startup,Education,FL,2023-04-20,active,AM-004
C01505,Customer-01505,Enterprise,Manufacturing,IL,2024-05-21,active,AM-005
C01506,Customer-01506,Mid-Market,Healthcare,WA,2025-06-22,active,AM-006
C01507,Customer-01507,SMB,Finance,MA,2020-07-23,active,AM-007
C01508,Customer-01508,Startup,Retail,CO,2021-08-24,active,AM-008
C01509,Customer-01509,Enterprise,Technology,NC,2022-09-25,active,AM-009
C01510,Customer-01510,Mid-Market,Logistics,GA,2023-10-26,active,AM-010
C01511,Customer-01511,SMB,Energy,AZ,2024-11-27,active,AM-011
C01512,Customer-01512,Startup,Education,VA,2025-12-28,active,AM-012
C01513,Customer-01513,Enterprise,Manufacturing,CA,2020-01-01,active,AM-013
C01514,Customer-01514,Mid-Market,Healthcare,TX,2021-02-02,active,AM-014
C01515,Customer-01515,SMB,Finance,NY,2022-03-03,active,AM-015
C01516,Customer-01516,Startup,Retail,FL,2023-04-04,active,AM-016
C01517,Customer-01517,Enterprise,Technology,IL,2024-05-05,active,AM-017
C01518,Customer-01518,Mid-Market,Logistics,WA,2025-06-06,active,AM-018
C01519,Customer-01519,SMB,Energy,MA,2020-07-07,active,AM-019
C01520,Customer-01520,Startup,Education,CO,2021-08-08,churned,AM-020
C01521,Customer-01521,Enterprise,Manufacturing,NC,2022-09-09,active,AM-021
C01522,Customer-01522,Mid-Market,Healthcare,GA,2023-10-10,active,AM-022
C01523,Customer-01523,SMB,Finance,AZ,2024-11-11,active,AM-023
C01524,Customer-01524,Startup,Retail,VA,2025-12-12,active,AM-024
C01525,Customer-01525,Enterprise,Technology,CA,2020-01-13,active,AM-025
C01526,Customer-01526,Mid-Market,Logistics,TX,2021-02-14,active,AM-026
C01527,Customer-01527,SMB,Energy,NY,2022-03-15,active,AM-027
C01528,Customer-01528,Startup,Education,FL,2023-04-16,active,AM-028
C01529,Customer-01529,Enterprise,Manufacturing,IL,2024-05-17,active,AM-029
C01530,Customer-01530,Mid-Market,Healthcare,WA,2025-06-18,active,AM-030
C01531,Customer-01531,SMB,Finance,MA,2020-07-19,active,AM-031
C01532,Customer-01532,Startup,Retail,CO,2021-08-20,active,AM-032
C01533,Customer-01533,Enterprise,Technology,NC,2022-09-21,active,AM-033
C01534,Customer-01534,Mid-Market,Logistics,GA,2023-10-22,active,AM-034
C01535,Customer-01535,SMB,Energy,AZ,2024-11-23,active,AM-035
C01536,Customer-01536,Startup,Education,VA,2025-12-24,active,AM-036
C01537,Customer-01537,Enterprise,Manufacturing,CA,2020-01-25,active,AM-037
C01538,Customer-01538,Mid-Market,Healthcare,TX,2021-02-26,active,AM-038
C01539,Customer-01539,SMB,Finance,NY,2022-03-27,churned,AM-039
C01540,Customer-01540,Startup,Retail,FL,2023-04-28,active,AM-040
C01541,Customer-01541,Enterprise,Technology,IL,2024-05-01,active,AM-041
C01542,Customer-01542,Mid-Market,Logistics,WA,2025-06-02,active,AM-042
C01543,Customer-01543,SMB,Energy,MA,2020-07-03,active,AM-043
C01544,Customer-01544,Startup,Education,CO,2021-08-04,active,AM-044
C01545,Customer-01545,Enterprise,Manufacturing,NC,2022-09-05,active,AM-045
C01546,Customer-01546,Mid-Market,Healthcare,GA,2023-10-06,active,AM-046
C01547,Customer-01547,SMB,Finance,AZ,2024-11-07,active,AM-047
C01548,Customer-01548,Startup,Retail,VA,2025-12-08,active,AM-048
C01549,Customer-01549,Enterprise,Technology,CA,2020-01-09,active,AM-049
C01550,Customer-01550,Mid-Market,Logistics,TX,2021-02-10,active,AM-050
C01551,Customer-01551,SMB,Energy,NY,2022-03-11,active,AM-051
C01552,Customer-01552,Startup,Education,FL,2023-04-12,active,AM-052
C01553,Customer-01553,Enterprise,Manufacturing,IL,2024-05-13,active,AM-053
C01554,Customer-01554,Mid-Market,Healthcare,WA,2025-06-14,active,AM-054
C01555,Customer-01555,SMB,Finance,MA,2020-07-15,active,AM-055
C01556,Customer-01556,Startup,Retail,CO,2021-08-16,active,AM-056
C01557,Customer-01557,Enterprise,Technology,NC,2022-09-17,active,AM-057
C01558,Customer-01558,Mid-Market,Logistics,GA,2023-10-18,churned,AM-058
C01559,Customer-01559,SMB,Energy,AZ,2024-11-19,active,AM-059
C01560,Customer-01560,Startup,Education,VA,2025-12-20,active,AM-060
C01561,Customer-01561,Enterprise,Manufacturing,CA,2020-01-21,active,AM-061
C01562,Customer-01562,Mid-Market,Healthcare,TX,2021-02-22,active,AM-062
C01563,Customer-01563,SMB,Finance,NY,2022-03-23,active,AM-063
C01564,Customer-01564,Startup,Retail,FL,2023-04-24,active,AM-064
C01565,Customer-01565,Enterprise,Technology,IL,2024-05-25,active,AM-065
C01566,Customer-01566,Mid-Market,Logistics,WA,2025-06-26,active,AM-066
C01567,Customer-01567,SMB,Energy,MA,2020-07-27,active,AM-067
C01568,Customer-01568,Startup,Education,CO,2021-08-28,active,AM-068
C01569,Customer-01569,Enterprise,Manufacturing,NC,2022-09-01,active,AM-069
C01570,Customer-01570,Mid-Market,Healthcare,GA,2023-10-02,active,AM-070
C01571,Customer-01571,SMB,Finance,AZ,2024-11-03,active,AM-071
C01572,Customer-01572,Startup,Retail,VA,2025-12-04,active,AM-072
C01573,Customer-01573,Enterprise,Technology,CA,2020-01-05,active,AM-073
C01574,Customer-01574,Mid-Market,Logistics,TX,2021-02-06,active,AM-074
C01575,Customer-01575,SMB,Energy,NY,2022-03-07,active,AM-075
C01576,Customer-01576,Startup,Education,FL,2023-04-08,active,AM-001
C01577,Customer-01577,Enterprise,Manufacturing,IL,2024-05-09,churned,AM-002
C01578,Customer-01578,Mid-Market,Healthcare,WA,2025-06-10,active,AM-003
C01579,Customer-01579,SMB,Finance,MA,2020-07-11,active,AM-004
C01580,Customer-01580,Startup,Retail,CO,2021-08-12,active,AM-005
C01581,Customer-01581,Enterprise,Technology,NC,2022-09-13,active,AM-006
C01582,Customer-01582,Mid-Market,Logistics,GA,2023-10-14,active,AM-007
C01583,Customer-01583,SMB,Energy,AZ,2024-11-15,active,AM-008
C01584,Customer-01584,Startup,Education,VA,2025-12-16,active,AM-009
C01585,Customer-01585,Enterprise,Manufacturing,CA,2020-01-17,active,AM-010
C01586,Customer-01586,Mid-Market,Healthcare,TX,2021-02-18,active,AM-011
C01587,Customer-01587,SMB,Finance,NY,2022-03-19,active,AM-012
C01588,Customer-01588,Startup,Retail,FL,2023-04-20,active,AM-013
C01589,Customer-01589,Enterprise,Technology,IL,2024-05-21,active,AM-014
C01590,Customer-01590,Mid-Market,Logistics,WA,2025-06-22,active,AM-015
C01591,Customer-01591,SMB,Energy,MA,2020-07-23,active,AM-016
C01592,Customer-01592,Startup,Education,CO,2021-08-24,active,AM-017
C01593,Customer-01593,Enterprise,Manufacturing,NC,2022-09-25,active,AM-018
C01594,Customer-01594,Mid-Market,Healthcare,GA,2023-10-26,active,AM-019
C01595,Customer-01595,SMB,Finance,AZ,2024-11-27,active,AM-020
C01596,Customer-01596,Startup,Retail,VA,2025-12-28,churned,AM-021
C01597,Customer-01597,Enterprise,Technology,CA,2020-01-01,active,AM-022
C01598,Customer-01598,Mid-Market,Logistics,TX,2021-02-02,active,AM-023
C01599,Customer-01599,SMB,Energy,NY,2022-03-03,active,AM-024
C01600,Customer-01600,Startup,Education,FL,2023-04-04,active,AM-025
C01601,Customer-01601,Enterprise,Manufacturing,IL,2024-05-05,active,AM-026
C01602,Customer-01602,Mid-Market,Healthcare,WA,2025-06-06,active,AM-027
C01603,Customer-01603,SMB,Finance,MA,2020-07-07,active,AM-028
C01604,Customer-01604,Startup,Retail,CO,2021-08-08,active,AM-029
C01605,Customer-01605,Enterprise,Technology,NC,2022-09-09,active,AM-030
C01606,Customer-01606,Mid-Market,Logistics,GA,2023-10-10,active,AM-031
C01607,Customer-01607,SMB,Energy,AZ,2024-11-11,active,AM-032
C01608,Customer-01608,Startup,Education,VA,2025-12-12,active,AM-033
C01609,Customer-01609,Enterprise,Manufacturing,CA,2020-01-13,active,AM-034
C01610,Customer-01610,Mid-Market,Healthcare,TX,2021-02-14,active,AM-035
C01611,Customer-01611,SMB,Finance,NY,2022-03-15,active,AM-036
C01612,Customer-01612,Startup,Retail,FL,2023-04-16,active,AM-037
C01613,Customer-01613,Enterprise,Technology,IL,2024-05-17,active,AM-038
C01614,Customer-01614,Mid-Market,Logistics,WA,2025-06-18,active,AM-039
C01615,Customer-01615,SMB,Energy,MA,2020-07-19,churned,AM-040
C01616,Customer-01616,Startup,Education,CO,2021-08-20,active,AM-041
C01617,Customer-01617,Enterprise,Manufacturing,NC,2022-09-21,active,AM-042
C01618,Customer-01618,Mid-Market,Healthcare,GA,2023-10-22,active,AM-043
C01619,Customer-01619,SMB,Finance,AZ,2024-11-23,active,AM-044
C01620,Customer-01620,Startup,Retail,VA,2025-12-24,active,AM-045
C01621,Customer-01621,Enterprise,Technology,CA,2020-01-25,active,AM-046
C01622,Customer-01622,Mid-Market,Logistics,TX,2021-02-26,active,AM-047
C01623,Customer-01623,SMB,Energy,NY,2022-03-27,active,AM-048
C01624,Customer-01624,Startup,Education,FL,2023-04-28,active,AM-049
C01625,Customer-01625,Enterprise,Manufacturing,IL,2024-05-01,active,AM-050
C01626,Customer-01626,Mid-Market,Healthcare,WA,2025-06-02,active,AM-051
C01627,Customer-01627,SMB,Finance,MA,2020-07-03,active,AM-052
C01628,Customer-01628,Startup,Retail,CO,2021-08-04,active,AM-053
C01629,Customer-01629,Enterprise,Technology,NC,2022-09-05,active,AM-054
C01630,Customer-01630,Mid-Market,Logistics,GA,2023-10-06,active,AM-055
C01631,Customer-01631,SMB,Energy,AZ,2024-11-07,active,AM-056
C01632,Customer-01632,Startup,Education,VA,2025-12-08,active,AM-057
C01633,Customer-01633,Enterprise,Manufacturing,CA,2020-01-09,active,AM-058
C01634,Customer-01634,Mid-Market,Healthcare,TX,2021-02-10,churned,AM-059
C01635,Customer-01635,SMB,Finance,NY,2022-03-11,active,AM-060
C01636,Customer-01636,Startup,Retail,FL,2023-04-12,active,AM-061
C01637,Customer-01637,Enterprise,Technology,IL,2024-05-13,active,AM-062
C01638,Customer-01638,Mid-Market,Logistics,WA,2025-06-14,active,AM-063
C01639,Customer-01639,SMB,Energy,MA,2020-07-15,active,AM-064
C01640,Customer-01640,Startup,Education,CO,2021-08-16,active,AM-065
C01641,Customer-01641,Enterprise,Manufacturing,NC,2022-09-17,active,AM-066
C01642,Customer-01642,Mid-Market,Healthcare,GA,2023-10-18,active,AM-067
C01643,Customer-01643,SMB,Finance,AZ,2024-11-19,active,AM-068
C01644,Customer-01644,Startup,Retail,VA,2025-12-20,active,AM-069
C01645,Customer-01645,Enterprise,Technology,CA,2020-01-21,active,AM-070
C01646,Customer-01646,Mid-Market,Logistics,TX,2021-02-22,active,AM-071
C01647,Customer-01647,SMB,Energy,NY,2022-03-23,active,AM-072
C01648,Customer-01648,Startup,Education,FL,2023-04-24,active,AM-073
C01649,Customer-01649,Enterprise,Manufacturing,IL,2024-05-25,active,AM-074
C01650,Customer-01650,Mid-Market,Healthcare,WA,2025-06-26,active,AM-075
C01651,Customer-01651,SMB,Finance,MA,2020-07-27,active,AM-001
C01652,Customer-01652,Startup,Retail,CO,2021-08-28,active,AM-002
C01653,Customer-01653,Enterprise,Technology,NC,2022-09-01,churned,AM-003
C01654,Customer-01654,Mid-Market,Logistics,GA,2023-10-02,active,AM-004
C01655,Customer-01655,SMB,Energy,AZ,2024-11-03,active,AM-005
C01656,Customer-01656,Startup,Education,VA,2025-12-04,active,AM-006
C01657,Customer-01657,Enterprise,Manufacturing,CA,2020-01-05,active,AM-007
C01658,Customer-01658,Mid-Market,Healthcare,TX,2021-02-06,active,AM-008
C01659,Customer-01659,SMB,Finance,NY,2022-03-07,active,AM-009
C01660,Customer-01660,Startup,Retail,FL,2023-04-08,active,AM-010
C01661,Customer-01661,Enterprise,Technology,IL,2024-05-09,active,AM-011
C01662,Customer-01662,Mid-Market,Logistics,WA,2025-06-10,active,AM-012
C01663,Customer-01663,SMB,Energy,MA,2020-07-11,active,AM-013
C01664,Customer-01664,Startup,Education,CO,2021-08-12,active,AM-014
C01665,Customer-01665,Enterprise,Manufacturing,NC,2022-09-13,active,AM-015
C01666,Customer-01666,Mid-Market,Healthcare,GA,2023-10-14,active,AM-016
C01667,Customer-01667,SMB,Finance,AZ,2024-11-15,active,AM-017
C01668,Customer-01668,Startup,Retail,VA,2025-12-16,active,AM-018
C01669,Customer-01669,Enterprise,Technology,CA,2020-01-17,active,AM-019
C01670,Customer-01670,Mid-Market,Logistics,TX,2021-02-18,active,AM-020
C01671,Customer-01671,SMB,Energy,NY,2022-03-19,active,AM-021
C01672,Customer-01672,Startup,Education,FL,2023-04-20,churned,AM-022
C01673,Customer-01673,Enterprise,Manufacturing,IL,2024-05-21,active,AM-023
C01674,Customer-01674,Mid-Market,Healthcare,WA,2025-06-22,active,AM-024
C01675,Customer-01675,SMB,Finance,MA,2020-07-23,active,AM-025
C01676,Customer-01676,Startup,Retail,CO,2021-08-24,active,AM-026
C01677,Customer-01677,Enterprise,Technology,NC,2022-09-25,active,AM-027
C01678,Customer-01678,Mid-Market,Logistics,GA,2023-10-26,active,AM-028
C01679,Customer-01679,SMB,Energy,AZ,2024-11-27,active,AM-029
C01680,Customer-01680,Startup,Education,VA,2025-12-28,active,AM-030
C01681,Customer-01681,Enterprise,Manufacturing,CA,2020-01-01,active,AM-031
C01682,Customer-01682,Mid-Market,Healthcare,TX,2021-02-02,active,AM-032
C01683,Customer-01683,SMB,Finance,NY,2022-03-03,active,AM-033
C01684,Customer-01684,Startup,Retail,FL,2023-04-04,active,AM-034
C01685,Customer-01685,Enterprise,Technology,IL,2024-05-05,active,AM-035
C01686,Customer-01686,Mid-Market,Logistics,WA,2025-06-06,active,AM-036
C01687,Customer-01687,SMB,Energy,MA,2020-07-07,active,AM-037
C01688,Customer-01688,Startup,Education,CO,2021-08-08,active,AM-038
C01689,Customer-01689,Enterprise,Manufacturing,NC,2022-09-09,active,AM-039
C01690,Customer-01690,Mid-Market,Healthcare,GA,2023-10-10,active,AM-040
C01691,Customer-01691,SMB,Finance,AZ,2024-11-11,churned,AM-041
C01692,Customer-01692,Startup,Retail,VA,2025-12-12,active,AM-042
C01693,Customer-01693,Enterprise,Technology,CA,2020-01-13,active,AM-043
C01694,Customer-01694,Mid-Market,Logistics,TX,2021-02-14,active,AM-044
C01695,Customer-01695,SMB,Energy,NY,2022-03-15,active,AM-045
C01696,Customer-01696,Startup,Education,FL,2023-04-16,active,AM-046
C01697,Customer-01697,Enterprise,Manufacturing,IL,2024-05-17,active,AM-047
C01698,Customer-01698,Mid-Market,Healthcare,WA,2025-06-18,active,AM-048
C01699,Customer-01699,SMB,Finance,MA,2020-07-19,active,AM-049
C01700,Customer-01700,Startup,Retail,CO,2021-08-20,active,AM-050
C01701,Customer-01701,Enterprise,Technology,NC,2022-09-21,active,AM-051
C01702,Customer-01702,Mid-Market,Logistics,GA,2023-10-22,active,AM-052
C01703,Customer-01703,SMB,Energy,AZ,2024-11-23,active,AM-053
C01704,Customer-01704,Startup,Education,VA,2025-12-24,active,AM-054
C01705,Customer-01705,Enterprise,Manufacturing,CA,2020-01-25,active,AM-055
C01706,Customer-01706,Mid-Market,Healthcare,TX,2021-02-26,active,AM-056
C01707,Customer-01707,SMB,Finance,NY,2022-03-27,active,AM-057
C01708,Customer-01708,Startup,Retail,FL,2023-04-28,active,AM-058
C01709,Customer-01709,Enterprise,Technology,IL,2024-05-01,active,AM-059
C01710,Customer-01710,Mid-Market,Logistics,WA,2025-06-02,churned,AM-060
C01711,Customer-01711,SMB,Energy,MA,2020-07-03,active,AM-061
C01712,Customer-01712,Startup,Education,CO,2021-08-04,active,AM-062
C01713,Customer-01713,Enterprise,Manufacturing,NC,2022-09-05,active,AM-063
C01714,Customer-01714,Mid-Market,Healthcare,GA,2023-10-06,active,AM-064
C01715,Customer-01715,SMB,Finance,AZ,2024-11-07,active,AM-065
C01716,Customer-01716,Startup,Retail,VA,2025-12-08,active,AM-066
C01717,Customer-01717,Enterprise,Technology,CA,2020-01-09,active,AM-067
C01718,Customer-01718,Mid-Market,Logistics,TX,2021-02-10,active,AM-068
C01719,Customer-01719,SMB,Energy,NY,2022-03-11,active,AM-069
C01720,Customer-01720,Startup,Education,FL,2023-04-12,active,AM-070
C01721,Customer-01721,Enterprise,Manufacturing,IL,2024-05-13,active,AM-071
C01722,Customer-01722,Mid-Market,Healthcare,WA,2025-06-14,active,AM-072
C01723,Customer-01723,SMB,Finance,MA,2020-07-15,active,AM-073
C01724,Customer-01724,Startup,Retail,CO,2021-08-16,active,AM-074
C01725,Customer-01725,Enterprise,Technology,NC,2022-09-17,active,AM-075
C01726,Customer-01726,Mid-Market,Logistics,GA,2023-10-18,active,AM-001
C01727,Customer-01727,SMB,Energy,AZ,2024-11-19,active,AM-002
C01728,Customer-01728,Startup,Education,VA,2025-12-20,active,AM-003
C01729,Customer-01729,Enterprise,Manufacturing,CA,2020-01-21,churned,AM-004
C01730,Customer-01730,Mid-Market,Healthcare,TX,2021-02-22,active,AM-005
C01731,Customer-01731,SMB,Finance,NY,2022-03-23,active,AM-006
C01732,Customer-01732,Startup,Retail,FL,2023-04-24,active,AM-007
C01733,Customer-01733,Enterprise,Technology,IL,2024-05-25,active,AM-008
C01734,Customer-01734,Mid-Market,Logistics,WA,2025-06-26,active,AM-009
C01735,Customer-01735,SMB,Energy,MA,2020-07-27,active,AM-010
C01736,Customer-01736,Startup,Education,CO,2021-08-28,active,AM-011
C01737,Customer-01737,Enterprise,Manufacturing,NC,2022-09-01,active,AM-012
C01738,Customer-01738,Mid-Market,Healthcare,GA,2023-10-02,active,AM-013
C01739,Customer-01739,SMB,Finance,AZ,2024-11-03,active,AM-014
C01740,Customer-01740,Startup,Retail,VA,2025-12-04,active,AM-015
C01741,Customer-01741,Enterprise,Technology,CA,2020-01-05,active,AM-016
C01742,Customer-01742,Mid-Market,Logistics,TX,2021-02-06,active,AM-017
C01743,Customer-01743,SMB,Energy,NY,2022-03-07,active,AM-018
C01744,Customer-01744,Startup,Education,FL,2023-04-08,active,AM-019
C01745,Customer-01745,Enterprise,Manufacturing,IL,2024-05-09,active,AM-020
C01746,Customer-01746,Mid-Market,Healthcare,WA,2025-06-10,active,AM-021
C01747,Customer-01747,SMB,Finance,MA,2020-07-11,active,AM-022
C01748,Customer-01748,Startup,Retail,CO,2021-08-12,churned,AM-023
C01749,Customer-01749,Enterprise,Technology,NC,2022-09-13,active,AM-024
C01750,Customer-01750,Mid-Market,Logistics,GA,2023-10-14,active,AM-025
C01751,Customer-01751,SMB,Energy,AZ,2024-11-15,active,AM-026
C01752,Customer-01752,Startup,Education,VA,2025-12-16,active,AM-027
C01753,Customer-01753,Enterprise,Manufacturing,CA,2020-01-17,active,AM-028
C01754,Customer-01754,Mid-Market,Healthcare,TX,2021-02-18,active,AM-029
C01755,Customer-01755,SMB,Finance,NY,2022-03-19,active,AM-030
C01756,Customer-01756,Startup,Retail,FL,2023-04-20,active,AM-031
C01757,Customer-01757,Enterprise,Technology,IL,2024-05-21,active,AM-032
C01758,Customer-01758,Mid-Market,Logistics,WA,2025-06-22,active,AM-033
C01759,Customer-01759,SMB,Energy,MA,2020-07-23,active,AM-034
C01760,Customer-01760,Startup,Education,CO,2021-08-24,active,AM-035
C01761,Customer-01761,Enterprise,Manufacturing,NC,2022-09-25,active,AM-036
C01762,Customer-01762,Mid-Market,Healthcare,GA,2023-10-26,active,AM-037
C01763,Customer-01763,SMB,Finance,AZ,2024-11-27,active,AM-038
C01764,Customer-01764,Startup,Retail,VA,2025-12-28,active,AM-039
C01765,Customer-01765,Enterprise,Technology,CA,2020-01-01,active,AM-040
C01766,Customer-01766,Mid-Market,Logistics,TX,2021-02-02,active,AM-041
C01767,Customer-01767,SMB,Energy,NY,2022-03-03,churned,AM-042
C01768,Customer-01768,Startup,Education,FL,2023-04-04,active,AM-043
C01769,Customer-01769,Enterprise,Manufacturing,IL,2024-05-05,active,AM-044
C01770,Customer-01770,Mid-Market,Healthcare,WA,2025-06-06,active,AM-045
C01771,Customer-01771,SMB,Finance,MA,2020-07-07,active,AM-046
C01772,Customer-01772,Startup,Retail,CO,2021-08-08,active,AM-047
C01773,Customer-01773,Enterprise,Technology,NC,2022-09-09,active,AM-048
C01774,Customer-01774,Mid-Market,Logistics,GA,2023-10-10,active,AM-049
C01775,Customer-01775,SMB,Energy,AZ,2024-11-11,active,AM-050
C01776,Customer-01776,Startup,Education,VA,2025-12-12,active,AM-051
C01777,Customer-01777,Enterprise,Manufacturing,CA,2020-01-13,active,AM-052
C01778,Customer-01778,Mid-Market,Healthcare,TX,2021-02-14,active,AM-053
C01779,Customer-01779,SMB,Finance,NY,2022-03-15,active,AM-054
C01780,Customer-01780,Startup,Retail,FL,2023-04-16,active,AM-055
C01781,Customer-01781,Enterprise,Technology,IL,2024-05-17,active,AM-056
C01782,Customer-01782,Mid-Market,Logistics,WA,2025-06-18,active,AM-057
C01783,Customer-01783,SMB,Energy,MA,2020-07-19,active,AM-058
C01784,Customer-01784,Startup,Education,CO,2021-08-20,active,AM-059
C01785,Customer-01785,Enterprise,Manufacturing,NC,2022-09-21,active,AM-060
C01786,Customer-01786,Mid-Market,Healthcare,GA,2023-10-22,churned,AM-061
C01787,Customer-01787,SMB,Finance,AZ,2024-11-23,active,AM-062
C01788,Customer-01788,Startup,Retail,VA,2025-12-24,active,AM-063
C01789,Customer-01789,Enterprise,Technology,CA,2020-01-25,active,AM-064
C01790,Customer-01790,Mid-Market,Logistics,TX,2021-02-26,active,AM-065
C01791,Customer-01791,SMB,Energy,NY,2022-03-27,active,AM-066
C01792,Customer-01792,Startup,Education,FL,2023-04-28,active,AM-067
C01793,Customer-01793,Enterprise,Manufacturing,IL,2024-05-01,active,AM-068
C01794,Customer-01794,Mid-Market,Healthcare,WA,2025-06-02,active,AM-069
C01795,Customer-01795,SMB,Finance,MA,2020-07-03,active,AM-070
C01796,Customer-01796,Startup,Retail,CO,2021-08-04,active,AM-071
C01797,Customer-01797,Enterprise,Technology,NC,2022-09-05,active,AM-072
C01798,Customer-01798,Mid-Market,Logistics,GA,2023-10-06,active,AM-073
C01799,Customer-01799,SMB,Energy,AZ,2024-11-07,active,AM-074
C01800,Customer-01800,Startup,Education,VA,2025-12-08,active,AM-075
C01801,Customer-01801,Enterprise,Manufacturing,CA,2020-01-09,active,AM-001
C01802,Customer-01802,Mid-Market,Healthcare,TX,2021-02-10,active,AM-002
C01803,Customer-01803,SMB,Finance,NY,2022-03-11,active,AM-003
C01804,Customer-01804,Startup,Retail,FL,2023-04-12,active,AM-004
C01805,Customer-01805,Enterprise,Technology,IL,2024-05-13,churned,AM-005
C01806,Customer-01806,Mid-Market,Logistics,WA,2025-06-14,active,AM-006
C01807,Customer-01807,SMB,Energy,MA,2020-07-15,active,AM-007
C01808,Customer-01808,Startup,Education,CO,2021-08-16,active,AM-008
C01809,Customer-01809,Enterprise,Manufacturing,NC,2022-09-17,active,AM-009
C01810,Customer-01810,Mid-Market,Healthcare,GA,2023-10-18,active,AM-010
C01811,Customer-01811,SMB,Finance,AZ,2024-11-19,active,AM-011
C01812,Customer-01812,Startup,Retail,VA,2025-12-20,active,AM-012
C01813,Customer-01813,Enterprise,Technology,CA,2020-01-21,active,AM-013
C01814,Customer-01814,Mid-Market,Logistics,TX,2021-02-22,active,AM-014
C01815,Customer-01815,SMB,Energy,NY,2022-03-23,active,AM-015
C01816,Customer-01816,Startup,Education,FL,2023-04-24,active,AM-016
C01817,Customer-01817,Enterprise,Manufacturing,IL,2024-05-25,active,AM-017
C01818,Customer-01818,Mid-Market,Healthcare,WA,2025-06-26,active,AM-018
C01819,Customer-01819,SMB,Finance,MA,2020-07-27,active,AM-019
C01820,Customer-01820,Startup,Retail,CO,2021-08-28,active,AM-020
C01821,Customer-01821,Enterprise,Technology,NC,2022-09-01,active,AM-021
C01822,Customer-01822,Mid-Market,Logistics,GA,2023-10-02,active,AM-022
C01823,Customer-01823,SMB,Energy,AZ,2024-11-03,active,AM-023
C01824,Customer-01824,Startup,Education,VA,2025-12-04,churned,AM-024
C01825,Customer-01825,Enterprise,Manufacturing,CA,2020-01-05,active,AM-025
C01826,Customer-01826,Mid-Market,Healthcare,TX,2021-02-06,active,AM-026
C01827,Customer-01827,SMB,Finance,NY,2022-03-07,active,AM-027
C01828,Customer-01828,Startup,Retail,FL,2023-04-08,active,AM-028
C01829,Customer-01829,Enterprise,Technology,IL,2024-05-09,active,AM-029
C01830,Customer-01830,Mid-Market,Logistics,WA,2025-06-10,active,AM-030
C01831,Customer-01831,SMB,Energy,MA,2020-07-11,active,AM-031
C01832,Customer-01832,Startup,Education,CO,2021-08-12,active,AM-032
C01833,Customer-01833,Enterprise,Manufacturing,NC,2022-09-13,active,AM-033
C01834,Customer-01834,Mid-Market,Healthcare,GA,2023-10-14,active,AM-034
