sale_id,sale_date,customer_id,product_id,sales_channel,region,quantity,unit_price,discount_pct,gross_sales,net_sales,cost,profit,promo_code,payment_method,is_returned
S000214,2025-08-18,C00214,P0298,Partner,East,5,198.97,0.09,994.85,905.31,629.19,276.12,PROMO-B,ACH,false
S000215,2025-08-19,C00215,P0305,Direct,Central,6,350.00,0.12,2100.00,1848.00,1330.56,517.44,,Wire,false
S000216,2025-08-20,C00216,P0312,InsideSales,South,7,36.03,0.15,252.23,214.39,159.72,54.67,PROMO-D,Invoice,false
S000217,2025-08-21,C00217,P0319,Online,West,8,417.36,0.18,3338.88,2737.88,1560.59,1177.29,PROMO-A,Card,false
S000218,2025-08-22,C00218,P0326,Partner,East,9,181.45,0.00,1633.05,1633.05,971.66,661.39,PROMO-B,ACH,false
S000219,2025-08-23,C00219,P0333,Direct,Central,10,533.50,0.03,5335.00,5174.95,3208.47,1966.48,PROMO-C,Wire,false
S000220,2025-08-24,C00220,P0340,InsideSales,South,11,54.67,0.06,601.34,565.26,364.59,200.67,,Invoice,false
S000221,2025-08-25,C00221,P0347,Online,West,12,498.00,0.09,5976.00,5438.16,3643.57,1794.59,PROMO-A,Card,false
S000222,2025-08-26,C00222,P0354,Partner,East,13,180.67,0.12,2348.71,2066.86,1436.47,630.39,PROMO-B,ACH,false
S000223,2025-08-27,C00223,P0361,Direct,Central,14,235.00,0.15,3290.00,2796.50,2013.48,783.02,PROMO-C,Wire,false
S000224,2025-08-28,C00224,P0368,InsideSales,South,15,24.35,0.18,365.29,299.54,223.15,76.38,PROMO-D,Invoice,false
S000225,2025-08-01,C00225,P0375,Online,West,1,535.44,0.00,535.44,535.44,305.20,230.24,,Card,false
S000226,2025-08-02,C00226,P0382,Partner,East,2,163.51,0.03,327.02,317.21,188.74,128.47,PROMO-B,ACH,false
S000227,2025-08-03,C00227,P0389,Direct,Central,3,450.00,0.06,1350.00,1269.00,786.78,482.22,PROMO-C,Wire,false
S000228,2025-08-04,C00228,P0396,InsideSales,South,4,46.18,0.09,184.73,168.10,108.43,59.68,PROMO-D,Invoice,false
S000229,2025-08-05,C00229,P0003,Online,West,5,146.64,0.12,733.20,645.22,432.29,212.92,PROMO-A,Card,false
S000230,2025-08-06,C00230,P0010,Partner,East,6,89.77,0.15,538.62,457.83,318.19,139.64,,ACH,false
S000231,2025-08-07,C00231,P0017,Direct,Central,7,630.50,0.18,4413.50,3619.07,2605.73,1013.34,PROMO-C,Wire,false
S000232,2025-08-08,C00232,P0024,InsideSales,South,8,15.27,0.00,122.14,122.14,90.99,31.15,PROMO-D,Invoice,false
S000233,2025-08-09,C00233,P0031,Online,West,9,210.00,0.03,1890.00,1833.30,1044.98,788.32,PROMO-A,Card,false
S000234,2025-08-10,C00234,P0038,Partner,East,10,83.23,0.06,832.30,782.36,465.51,316.86,PROMO-B,ACH,false
S000235,2025-08-11,C00235,P0045,Direct,Central,11,329.00,0.09,3619.00,3293.29,2041.84,1251.45,,Wire,false
S000236,2025-08-12,C00236,P0052,InsideSales,South,12,33.90,0.12,406.83,358.01,230.92,127.09,PROMO-D,Invoice,false
S000237,2025-08-13,C00237,P0059,Online,West,13,256.08,0.15,3329.04,2829.68,1895.89,933.80,PROMO-A,Card,false
S000238,2025-08-14,C00238,P0066,Partner,East,14,68.95,0.18,965.30,791.55,550.12,241.42,PROMO-B,ACH,false
S000239,2025-08-15,C00239,P0073,Direct,Central,15,550.00,0.00,8250.00,8250.00,5940.00,2310.00,PROMO-C,Wire,false
S000240,2025-08-16,C00240,P0080,InsideSales,South,1,56.33,0.03,56.33,54.64,40.71,13.93,,Invoice,false
S000241,2025-09-17,C00241,P0087,Online,West,2,298.92,0.06,597.84,561.97,320.32,241.65,PROMO-A,Card,false
S000242,2025-09-18,C00242,P0094,Partner,East,3,55.39,0.09,166.17,151.21,89.97,61.24,PROMO-B,ACH,false
S000243,2025-09-19,C00243,P0101,Direct,Central,4,242.50,0.12,970.00,853.60,529.23,324.37,PROMO-C,Wire,false
S000244,2025-09-20,C00244,P0108,InsideSales,South,5,25.12,0.15,125.59,106.75,68.85,37.90,PROMO-D,Invoice,false
S000245,2025-09-21,C00245,P0115,Online,West,6,372.00,0.18,2232.00,1830.24,1226.26,603.98,,Card,false
S000246,2025-09-22,C00246,P0122,Partner,East,7,46.69,0.00,326.83,326.83,227.15,99.68,PROMO-B,ACH,true
S000247,2025-09-23,C00247,P0129,Direct,Central,8,423.00,0.03,3384.00,3282.48,2363.39,919.09,PROMO-C,Wire,false
S000248,2025-09-24,C00248,P0136,InsideSales,South,9,43.45,0.06,391.07,367.61,273.87,93.74,PROMO-D,Invoice,false
S000249,2025-09-25,C00249,P0143,Online,West,10,413.22,0.09,4132.20,3760.30,2143.37,1616.93,PROMO-A,Card,false
S000250,2025-09-26,C00250,P0150,Partner,East,11,210.79,0.12,2318.69,2040.45,1214.07,826.38,,ACH,false
S000251,2025-09-27,C00251,P0157,Direct,Central,12,650.00,0.15,7800.00,6630.00,4110.60,2519.40,PROMO-C,Wire,false
S000252,2025-09-28,C00252,P0164,InsideSales,South,13,15.73,0.18,204.52,167.71,108.17,59.54,PROMO-D,Invoice,false
S000253,2025-09-01,C00253,P0171,Online,West,14,451.20,0.00,6316.80,6316.80,4232.26,2084.54,PROMO-A,Card,false
S000254,2025-09-02,C00254,P0178,Partner,East,15,192.91,0.03,2893.65,2806.84,1950.75,856.09,PROMO-B,ACH,false
S000255,2025-09-03,C00255,P0185,Direct,Central,1,339.50,0.06,339.50,319.13,229.77,89.36,,Wire,false
S000256,2025-09-04,C00256,P0192,InsideSales,South,2,34.97,0.09,69.94,63.64,47.41,16.23,PROMO-D,Invoice,false
S000257,2025-09-05,C00257,P0199,Online,West,3,534.00,0.12,1602.00,1409.76,803.56,606.20,PROMO-A,Card,false
S000258,2025-09-06,C00258,P0206,Partner,East,4,192.85,0.15,771.40,655.69,390.14,265.55,PROMO-B,ACH,false
S000259,2025-09-07,C00259,P0213,Direct,Central,5,517.00,0.18,2585.00,2119.70,1314.21,805.49,PROMO-C,Wire,false
S000260,2025-09-08,C00260,P0220,InsideSales,South,6,53.00,0.00,318.01,318.01,205.12,112.90,,Invoice,false
S000261,2025-09-09,C00261,P0227,Online,West,7,133.86,0.03,937.02,908.91,608.97,299.94,PROMO-A,Card,false
S000262,2025-09-10,C00262,P9999,Partner,East,8,196.01,0.06,1568.12,1474.03,1024.45,449.58,PROMO-B,ACH,false
S000263,2025-09-11,C00263,P0241,Direct,Central,9,250.00,0.09,2250.00,2047.50,1474.20,573.30,PROMO-C,Wire,false
S000264,2025-09-12,C00264,P0248,InsideSales,South,10,25.88,0.12,258.82,227.77,169.69,58.08,PROMO-D,Invoice,false
S000265,2025-09-13,C00265,P0255,Online,West,11,180.48,0.15,1985.28,1687.49,961.87,725.62,,Card,false
S000266,2025-09-14,C00266,P0262,Partner,East,12,158.53,0.18,1902.36,1559.94,928.16,631.77,PROMO-B,ACH,false
S000267,2025-09-15,C00267,P0269,Direct,Central,13,436.50,0.00,5674.50,5674.50,3518.19,2156.31,PROMO-C,Wire,false
S000268,2025-09-16,C00268,P0276,InsideSales,South,14,44.82,0.03,627.45,608.62,392.56,216.06,PROMO-D,Invoice,false
S000269,2025-09-17,C00269,P0283,Online,West,15,246.00,0.06,3690.00,3468.60,2323.96,1144.64,PROMO-A,Card,false
S000270,2025-09-18,C00270,P0290,Partner,East,1,156.31,0.09,156.31,142.24,98.86,43.38,,ACH,false
S000271,2025-10-19,C00271,P0297,Direct,Central,2,611.00,0.12,1222.00,1075.36,774.26,301.10,PROMO-C,Wire,false
S000272,2025-10-20,C00272,P0304,InsideSales,South,3,14.80,0.15,44.41,37.75,28.12,9.63,PROMO-D,Invoice,false
S000273,2025-10-21,C00273,P0311,Online,West,4,291.00,0.18,1164.00,954.48,544.05,410.43,PROMO-A,Card,false
S000274,2025-10-22,C00274,P0318,Partner,East,5,139.87,0.00,699.35,699.35,416.11,283.24,PROMO-B,ACH,false
S000275,2025-10-23,C00275,P0325,Direct,Central,6,350.00,0.03,2100.00,2037.00,1262.94,774.06,,Wire,false
S000276,2025-10-24,C00276,P0332,InsideSales,South,7,36.03,0.06,252.23,237.09,152.93,84.17,PROMO-D,Invoice,false
S000277,2025-10-25,C00277,P0339,Online,West,8,332.76,0.09,2662.08,2422.49,1623.07,799.42,PROMO-A,Card,false
S000278,2025-10-26,C00278,P0346,Partner,East,9,124.15,0.12,1117.35,983.27,683.37,299.90,PROMO-B,ACH,false
S000279,2025-10-27,C00279,P0353,Direct,Central,10,533.50,0.15,5335.00,4534.75,3265.02,1269.73,PROMO-C,Wire,false
S000280,2025-10-28,C00280,P0360,InsideSales,South,11,54.67,0.18,601.34,493.10,367.36,125.74,,Invoice,false
S000281,2025-10-01,C00281,P0367,Online,West,12,408.00,0.00,4896.00,4896.00,2790.72,2105.28,PROMO-A,Card,false
S000282,2025-10-02,C00282,P0374,Partner,East,13,119.77,0.03,1557.01,1510.30,898.63,611.67,PROMO-B,ACH,false
S000283,2025-10-03,C00283,P0381,Direct,Central,14,235.00,0.06,3290.00,3092.60,1917.41,1175.19,PROMO-C,Wire,false
S000284,2025-10-04,C00284,P0388,InsideSales,South,15,24.35,0.09,365.29,332.41,214.41,118.01,PROMO-D,Invoice,false
S000285,2025-10-05,C00285,P0395,Online,West,1,448.14,0.12,448.14,394.36,264.22,130.14,,Card,false
S000286,2025-10-06,C00286,P0002,Partner,East,2,45.31,0.15,90.62,77.03,53.53,23.49,PROMO-B,ACH,false
S000287,2025-10-07,C00287,P0009,Direct,Central,3,450.00,0.18,1350.00,1107.00,797.04,309.96,PROMO-C,Wire,true
S000288,2025-10-08,C00288,P0016,InsideSales,South,4,46.18,0.00,184.73,184.73,137.62,47.11,PROMO-D,Invoice,false
S000289,2025-10-09,C00289,P0023,Online,West,5,485.04,0.03,2425.20,2352.44,1340.89,1011.55,PROMO-A,Card,false
S000290,2025-10-10,C00290,P0030,Partner,East,6,204.37,0.06,1226.22,1152.65,685.82,466.82,,ACH,false
S000291,2025-10-11,C99999,P0037,Direct,Central,7,630.50,0.09,4413.50,4016.29,2490.10,1526.19,PROMO-C,Wire,false
S000292,2025-10-12,C00292,P0044,InsideSales,South,8,15.27,0.12,122.14,107.48,69.33,38.16,PROMO-D,Invoice,false
S000293,2025-10-13,C00293,P0051,Online,West,9,120.00,0.15,1080.00,918.00,615.06,302.94,PROMO-A,Card,false
S000294,2025-10-14,C00294,P0058,Partner,East,10,205.03,0.18,2050.30,1681.25,1168.47,512.78,PROMO-B,ACH,false
S000295,2025-10-15,C00295,P0065,Direct,Central,11,329.00,0.00,3619.00,3619.00,2605.68,1013.32,,Wire,false
S000296,2025-10-16,C00296,P0072,InsideSales,South,12,33.90,0.03,406.83,394.63,294.00,100.63,PROMO-D,Invoice,false
S000297,2025-10-17,C00297,P0079,Online,West,13,168.78,0.06,2194.14,2062.49,1175.62,886.87,PROMO-A,Card,false
S000298,2025-10-18,C00298,P0086,Partner,East,14,187.15,0.09,2620.10,2384.29,1418.65,965.64,PROMO-B,ACH,false
S000299,2025-10-19,C00299,P0093,Direct,Central,15,550.00,0.12,8250.00,7260.00,4501.20,2758.80,PROMO-C,Wire,false
S000300,2025-10-20,C00300,P0100,InsideSales,South,1,56.33,0.15,56.33,47.88,30.88,17.00,,Invoice,false
S000301,2025-11-21,C00301,P0107,Online,West,2,214.32,0.18,428.64,351.48,235.49,115.99,PROMO-A,Card,false
S000302,2025-11-22,C00302,P0114,Partner,East,3,169.99,0.00,509.97,509.97,354.43,155.54,PROMO-B,ACH,false
S000303,2025-11-23,C00303,P0121,Direct,Central,4,242.50,0.03,970.00,940.90,677.45,263.45,PROMO-C,Wire,false
S000304,2025-11-24,C00304,P0128,InsideSales,South,5,25.12,0.06,125.59,118.05,87.95,30.10,PROMO-D,Invoice,false
S000305,2025-11-25,C00305,P0135,Online,West,6,282.00,0.09,1692.00,1539.72,877.64,662.08,,Card,false
S000306,2025-11-26,C00306,P0142,Partner,East,7,168.49,0.12,1179.43,1037.90,617.55,420.35,PROMO-B,ACH,false
S000307,2025-11-27,C00307,P0149,Direct,Central,8,423.00,0.15,3384.00,2876.40,1783.37,1093.03,PROMO-C,Wire,false
S000308,2025-11-28,C00308,P0156,InsideSales,South,9,43.45,0.18,391.07,320.68,206.84,113.84,PROMO-D,Invoice,false
S000309,2025-11-01,C00309,P0163,Online,West,10,325.92,0.00,3259.20,3259.20,2183.66,1075.54,PROMO-A,Card,false
S000310,2025-11-02,C00310,P0170,Partner,East,11,151.69,0.03,1668.59,1618.53,1124.88,493.65,,ACH,false
S000311,2025-11-03,C00311,P0177,Direct,Central,12,650.00,0.06,7800.00,7332.00,5279.04,2052.96,PROMO-C,Wire,false
S000312,2025-11-04,C00312,P0184,InsideSales,South,13,15.73,0.09,204.52,186.12,138.66,47.46,PROMO-D,Invoice,false
S000313,2025-11-05,C00313,P0191,Online,West,14,366.60,0.12,5132.40,4516.51,2574.41,1942.10,PROMO-A,Card,false
S000314,2025-11-06,C00314,P0198,Partner,East,15,135.61,0.15,2034.15,1729.03,1028.77,700.26,PROMO-B,ACH,false
S000315,2025-11-07,C00315,P0205,Direct,Central,1,339.50,0.18,339.50,278.39,172.60,105.79,,Wire,false
S000316,2025-11-08,C00316,P0212,InsideSales,South,2,34.97,0.00,69.94,69.94,45.11,24.83,PROMO-D,Invoice,false
S000317,2025-11-09,C00317,P0219,Online,West,3,444.00,0.03,1332.00,1292.04,865.67,426.37,PROMO-A,Card,false
S000318,2025-11-10,C00318,P0226,Partner,East,4,131.95,0.06,527.80,496.13,344.81,151.32,PROMO-B,ACH,false
S000319,2025-11-11,C00319,P0233,Direct,Central,5,517.00,0.09,2585.00,2352.35,1693.69,658.66,PROMO-C,Wire,false
S000320,2025-11-12,C00320,P0240,InsideSales,South,6,53.00,0.12,318.01,279.85,208.49,71.36,,Invoice,false
S000321,2025-11-13,C00321,P0247,Online,West,7,483.06,0.15,3381.42,2874.21,1638.30,1235.91,PROMO-A,Card,false
S000322,2025-11-14,C00322,P0254,Partner,East,8,116.23,0.18,929.84,762.47,453.67,308.80,PROMO-B,ACH,false
S000323,2025-11-15,C00323,P0261,Direct,Central,9,250.00,0.00,2250.00,2250.00,1395.00,855.00,PROMO-C,Wire,false
S000324,2025-11-16,C00324,P0268,InsideSales,South,10,25.88,0.03,258.82,251.06,161.93,89.13,PROMO-D,Invoice,false
S000325,2025-11-17,C00325,P0275,Online,West,11,518.88,0.06,5707.68,5365.22,3594.70,1770.52,,Card,false
S000326,2025-11-18,C00326,P0282,Partner,East,12,101.23,0.09,1214.76,1105.43,768.27,337.16,PROMO-B,ACH,false
S000327,2025-11-19,C00327,P0289,Direct,Central,13,436.50,0.12,5674.50,4993.56,3595.36,1398.20,PROMO-C,Wire,false
S000328,2025-11-20,C00328,P0296,InsideSales,South,14,44.82,0.15,627.45,533.33,397.33,136.00,PROMO-D,Invoice,true
S000329,2025-11-21,C00329,P0303,Online,West,15,156.00,0.18,2340.00,1918.80,1093.72,825.08,PROMO-A,Card,false
S000330,2025-11-22,C00330,P0310,Partner,East,1,95.41,0.00,95.41,95.41,56.77,38.64,,ACH,false
S000331,2025-12-23,C00331,P0317,Direct,Central,2,611.00,0.03,1222.00,1185.34,734.91,450.43,PROMO-C,Wire,false
S000332,2025-12-24,C00332,P0324,InsideSales,South,3,14.80,0.06,44.41,41.74,26.92,14.82,PROMO-D,Invoice,false
S000333,2025-12-25,C00333,P0331,Online,West,4,203.70,0.09,814.80,741.47,496.78,244.68,PROMO-A,Card,false
S000334,2025-12-26,C00334,P0338,Partner,East,5,80.77,0.12,403.85,355.39,246.99,108.39,PROMO-B,ACH,false
S000335,2025-12-27,C00335,P0345,Direct,Central,6,350.00,0.15,2100.00,1785.00,1285.20,499.80,,Wire,false
S000336,2025-12-28,C00336,P0352,InsideSales,South,7,36.03,0.18,252.23,206.83,154.09,52.74,PROMO-D,Invoice,false
S000337,2025-12-01,C00337,P0359,Online,West,8,248.16,0.00,1985.28,1985.28,1131.61,853.67,PROMO-A,Card,false
S000338,2025-12-02,C00338,P0366,Partner,East,9,66.85,0.03,601.65,583.60,347.24,236.36,PROMO-B,ACH,false
S000339,2025-12-03,C00339,P0373,Direct,Central,10,533.50,0.06,5335.00,5014.90,3109.24,1905.66,PROMO-C,Wire,false
S000340,2025-12-04,C00340,P0380,InsideSales,South,11,54.67,0.09,601.34,547.22,352.96,194.26,,Invoice,false
S000341,2025-12-05,C00341,P0387,Online,West,12,318.00,0.12,3816.00,3358.08,2249.91,1108.17,PROMO-A,Card,false
S000342,2025-12-06,C00342,P0394,Partner,East,13,58.87,0.15,765.31,650.51,452.11,198.41,PROMO-B,ACH,false
S000343,2025-12-07,C00343,P0001,Direct,Central,14,235.00,0.18,3290.00,2697.80,1942.42,755.38,PROMO-C,Wire,false
S000344,2025-12-08,C00344,P0008,InsideSales,South,15,24.35,0.00,365.29,365.29,272.14,93.15,PROMO-D,Invoice,false
S000345,2025-12-09,C00345,P0015,Online,West,1,360.84,0.03,360.84,350.01,199.51,150.51,,Card,false
S000346,2025-12-10,C00346,P0022,Partner,East,2,163.51,0.06,327.02,307.40,182.90,124.50,PROMO-B,ACH,false
S000347,2025-12-11,C00347,P0029,Direct,Central,3,450.00,0.09,1350.00,1228.50,761.67,466.83,PROMO-C,Wire,false
S000348,2025-12-12,C00348,P0036,InsideSales,South,4,46.18,0.12,184.73,162.56,104.85,57.71,PROMO-D,Invoice,false
S000349,2025-12-13,C00349,P0043,Online,West,5,400.44,0.15,2002.20,1701.87,1140.25,561.62,PROMO-A,Card,false
S000350,2025-12-14,C00350,P0050,Partner,East,6,147.07,0.18,882.42,723.58,502.89,220.69,,ACH,false
S000351,2025-12-15,C00351,P0057,Direct,Central,7,630.50,0.00,4413.50,4413.50,3177.72,1235.78,PROMO-C,Wire,false
S000352,2025-12-16,C00352,P0064,InsideSales,South,8,15.27,0.03,122.14,118.48,88.26,30.21,PROMO-D,Invoice,false
S000353,2025-12-17,C00353,P0071,Online,West,9,480.00,0.06,4320.00,4060.80,2314.66,1746.14,PROMO-A,Card,false
S000354,2025-12-18,C00354,P0078,Partner,East,10,144.13,0.09,1441.30,1311.58,780.39,531.19,PROMO-B,ACH,false
S000355,2025-12-19,C00355,P0085,Direct,Central,11,329.00,0.12,3619.00,3184.72,1974.53,1210.19,,Wire,false
S000356,2025-12-20,C00356,P0092,InsideSales,South,12,33.90,0.15,406.83,345.81,223.04,122.76,PROMO-D,Invoice,false
S000357,2025-12-21,C00357,P0099,Online,West,13,517.98,0.18,6733.74,5521.67,3699.52,1822.15,PROMO-A,Card,false
S000358,2025-12-22,C00358,P0106,Partner,East,14,128.05,0.00,1792.70,1792.70,1245.93,546.77,PROMO-B,ACH,false
S000359,2025-12-23,C00359,P0113,Direct,Central,15,550.00,0.03,8250.00,8002.50,5761.80,2240.70,PROMO-C,Wire,false
S000360,2025-12-24,C00360,P0120,InsideSales,South,1,56.33,0.06,56.33,52.95,39.45,13.50,,Invoice,false
S000361,2025-12-25,C00361,P0127,Online,West,2,129.72,0.09,259.44,236.09,134.57,101.52,PROMO-A,Card,false
S000362,2025-12-26,C00362,P0134,Partner,East,3,112.69,0.12,338.07,297.50,177.01,120.49,PROMO-B,ACH,false
S000363,2025-12-27,C00363,P0141,Direct,Central,4,242.50,0.15,970.00,824.50,511.19,313.31,PROMO-C,Wire,false
S000364,2025-12-28,C00364,P0148,InsideSales,South,5,25.12,0.18,125.59,102.98,66.42,36.56,PROMO-D,Invoice,false
S000365,2025-12-01,C00365,P0155,Online,West,6,192.00,0.00,1152.00,1152.00,771.84,380.16,,Card,false
S000366,2025-01-01,C00366,P0162,Partner,East,7,107.59,0.03,753.13,730.54,507.72,222.81,PROMO-B,ACH,false
S000367,2025-01-02,C00367,P0169,Direct,Central,8,423.00,0.06,3384.00,3180.96,2290.29,890.67,PROMO-C,Wire,false
S000368,2025-01-03,C00368,P0176,InsideSales,South,9,43.45,0.09,391.07,355.88,265.13,90.75,PROMO-D,Invoice,false
S000369,2025-01-04,C00369,P0183,Online,West,10,238.62,0.12,2386.20,2099.86,1196.92,902.94,PROMO-A,Card,true
S000370,2025-01-05,C00370,P0190,Partner,East,11,92.59,0.15,1018.49,865.72,515.10,350.62,,ACH,false
S000371,2025-01-06,C00371,P0197,Direct,Central,12,650.00,0.18,7800.00,6396.00,3965.52,2430.48,PROMO-C,Wire,false
S000372,2025-01-07,C00372,P0204,InsideSales,South,13,15.73,0.00,204.52,204.52,131.92,72.61,PROMO-D,Invoice,false
S000373,2025-01-08,C00373,P0211,Online,West,14,282.00,0.03,3948.00,3829.56,2565.81,1263.75,PROMO-A,Card,false
S000374,2025-01-09,C00374,P0218,Partner,East,15,78.31,0.06,1174.65,1104.17,767.40,336.77,PROMO-B,ACH,false
S000375,2025-01-10,C00375,P0225,Direct,Central,1,339.50,0.09,339.50,308.94,222.44,86.50,,Wire,false
S000376,2025-01-11,C00376,P0232,InsideSales,South,2,34.97,0.12,69.94,61.54,45.85,15.69,PROMO-D,Invoice,false
S000377,2025-01-12,C00377,P0239,Online,West,3,354.00,0.15,1062.00,902.70,514.54,388.16,PROMO-A,Card,false
S000378,2025-01-13,C00378,P0246,Partner,East,4,71.05,0.18,284.20,233.04,138.66,94.38,PROMO-B,ACH,false
S000379,2025-01-14,C00379,P0253,Direct,Central,5,517.00,0.00,2585.00,2585.00,1602.70,982.30,PROMO-C,Wire,false
S000380,2025-01-15,C00380,P0260,InsideSales,South,6,53.00,0.03,318.01,308.47,198.97,109.51,,Invoice,false
S000381,2025-01-16,C00381,P0267,Online,West,7,395.76,0.06,2770.32,2604.10,1744.75,859.35,PROMO-A,Card,false
S000382,2025-01-17,C00382,P0274,Partner,East,8,57.13,0.09,457.04,415.91,289.05,126.85,PROMO-B,ACH,false
S000383,2025-01-18,C00383,P0281,Direct,Central,9,250.00,0.12,2250.00,1980.00,1425.60,554.40,PROMO-C,Wire,false
S000384,2025-01-19,C00384,P0288,InsideSales,South,10,25.88,0.15,258.82,220.00,163.90,56.10,PROMO-D,Invoice,false
S000385,2025-01-20,C00385,P0295,Online,West,11,434.28,0.18,4777.08,3917.21,2232.81,1684.40,,Card,false
S000386,2025-01-21,C00386,P0302,Partner,East,12,43.93,0.00,527.16,527.16,313.66,213.50,PROMO-B,ACH,false
S000387,2025-01-22,C00387,P0309,Direct,Central,13,436.50,0.03,5674.50,5504.26,3412.64,2091.62,PROMO-C,Wire,false
S000388,2025-01-23,C99999,P0316,InsideSales,South,14,44.82,0.06,627.45,589.80,380.42,209.38,PROMO-D,Invoice,false
S000389,2025-01-24,C00389,P0323,Online,West,15,516.00,0.09,7740.00,7043.40,4719.08,2324.32,PROMO-A,Card,false
S000390,2025-01-25,C00390,P0330,Partner,East,1,217.21,0.12,217.21,191.14,132.85,58.30,,ACH,false
S000391,2025-01-26,C00391,P0337,Direct,Central,2,611.00,0.15,1222.00,1038.70,747.86,290.84,PROMO-C,Wire,false
S000392,2025-01-27,C00392,P0344,InsideSales,South,3,14.80,0.18,44.41,36.41,27.13,9.29,PROMO-D,Invoice,false
S000393,2025-01-28,C00393,P9999,Online,West,4,193.03,0.00,772.12,772.12,440.11,332.01,PROMO-A,Card,false
S000394,2025-01-01,C00394,P0358,Partner,East,5,198.97,0.03,994.85,965.00,574.18,390.83,PROMO-B,ACH,false
S000395,2025-01-02,C00395,P0365,Direct,Central,6,350.00,0.06,2100.00,1974.00,1223.88,750.12,,Wire,false
S000396,2025-02-03,C00396,P0372,InsideSales,South,7,36.03,0.09,252.23,229.53,148.04,81.48,PROMO-D,Invoice,false
S000397,2025-02-04,C00397,P0379,Online,West,8,163.56,0.12,1308.48,1151.46,771.48,379.98,PROMO-A,Card,false
S000398,2025-02-05,C00398,P0386,Partner,East,9,181.45,0.15,1633.05,1388.09,964.72,423.37,PROMO-B,ACH,false
S000399,2025-02-06,C00399,P0393,Direct,Central,10,533.50,0.18,5335.00,4374.70,3149.78,1224.92,PROMO-C,Wire,false
S000400,2025-02-07,C00400,P0400,InsideSales,South,11,54.67,0.00,601.34,601.34,448.00,153.34,,Invoice,false
S000401,2025-02-08,C00401,P0007,Online,West,12,228.00,0.03,2736.00,2653.92,1512.73,1141.19,PROMO-A,Card,false
S000402,2025-02-09,C00402,P0014,Partner,East,13,119.77,0.06,1557.01,1463.59,870.84,592.75,PROMO-B,ACH,false
S000403,2025-02-10,C00403,P0021,Direct,Central,14,235.00,0.09,3290.00,2993.90,1856.22,1137.68,PROMO-C,Wire,false
S000404,2025-02-11,C00404,P0028,InsideSales,South,15,24.35,0.12,365.29,321.45,207.34,114.12,PROMO-D,Invoice,false
S000405,2025-02-12,C00405,P0035,Online,West,1,273.54,0.15,273.54,232.51,155.78,76.73,,Card,false
S000406,2025-02-13,C00406,P0042,Partner,East,2,104.41,0.18,208.82,171.23,119.01,52.23,PROMO-B,ACH,false
S000407,2025-02-14,C00407,P0049,Direct,Central,3,450.00,0.00,1350.00,1350.00,972.00,378.00,PROMO-C,Wire,false
S000408,2025-02-15,C00408,P0056,InsideSales,South,4,46.18,0.03,184.73,179.19,133.50,45.69,PROMO-D,Invoice,false
S000409,2025-02-16,C00409,P0063,Online,West,5,315.84,0.06,1579.20,1484.45,846.14,638.31,PROMO-A,Card,false
S000410,2025-02-17,C00410,P0070,Partner,East,6,89.77,0.09,538.62,490.14,291.64,198.51,,ACH,true
S000411,2025-02-18,C00411,P0077,Direct,Central,7,630.50,0.12,4413.50,3883.88,2408.01,1475.87,PROMO-C,Wire,false
S000412,2025-02-19,C00412,P0084,InsideSales,South,8,15.27,0.15,122.14,103.82,66.96,36.86,PROMO-D,Invoice,false
S000413,2025-02-20,C00413,P0091,Online,West,9,390.00,0.18,3510.00,2878.20,1928.39,949.81,PROMO-A,Card,false
S000414,2025-02-21,C00414,P0098,Partner,East,10,83.23,0.00,832.30,832.30,578.45,253.85,PROMO-B,ACH,false
S000415,2025-02-22,C00415,P0105,Direct,Central,11,329.00,0.03,3619.00,3510.43,2527.51,982.92,,Wire,false
S000416,2025-02-23,C00416,P0112,InsideSales,South,12,33.90,0.06,406.83,382.42,284.90,97.52,PROMO-D,Invoice,false
S000417,2025-02-24,C00417,P0119,Online,West,13,430.68,0.09,5598.84,5094.94,2904.12,2190.83,PROMO-A,Card,false
